"","city","dependent","industry","employer_name","median_wage","lat","lon"
"317","Philadelphia","Y","index54","PROLIFICS INC",120000,39.95228,-75.162454
"318","Philadelphia","Y","index54","R SQUARE INC",120000,39.95228,-75.162454
"319","Philadelphia","Y","index56","SDLC MANAGEMENT INC",87500,39.95228,-75.162454
"320","Philadelphia","Y","index56","JNIT TECHNOLOGIES",72000,39.95228,-75.162454
"321","Philadelphia","Y","index56","GLOBAL TEACHERS SOLUTIONS LLC",47430,39.95228,-75.162454
"322","Phoenix","Y","index51","IDEA TECH SOLUTIONS INC",79498,33.44826,-112.075774
"323","Phoenix","Y","index51","TEK TREE LLC",67018,33.44826,-112.075774
"324","Phoenix","Y","index51","TRIZETTO CORPORATION A COGNIZANT COMPANY",60000,33.44826,-112.075774
"325","Phoenix","Y","index54","PERFICIENT INC",134961,33.44826,-112.075774
"326","Phoenix","Y","index54","SAAMA TECHNOLOGIES INC",133650,33.44826,-112.075774
"327","Phoenix","Y","index54","VAMANA SYSTEMS INC",130000,33.44826,-112.075774
"328","Phoenix","Y","index54","ST&AV CORP",125000,33.44826,-112.075774
"329","Phoenix","Y","index54","NEW YORK GLOBAL CONSULTANTS INC",124938,33.44826,-112.075774
"330","Phoenix","Y","index56","JNIT TECHNOLOGIES",65000,33.44826,-112.075774
"331","Portland","Y","index51","GLOBAL IT INC",180000,45.511795,-122.675629
"332","Portland","Y","index54","TRINAMIX INC",160000,45.511795,-122.675629
"333","Portland","Y","index54","ICONSOFT INC",106000,45.511795,-122.675629
"334","Portland","Y","index54","INFOSTRETCH CORPORATION",104500,45.511795,-122.675629
"335","Portland","Y","index54","ZUVEN TECHNOLOGIES INC",104050,45.511795,-122.675629
"336","Portland","Y","index54","CLERYSYS INC",103688,45.511795,-122.675629
"337","Raleigh","Y","index31","QUALCOMM DATACENTER TECHNOLOGIES INC",91000,35.78551,-78.642669
"338","Raleigh","Y","index31","QUALCOMM TECHNOLOGIES INC",91000,35.78551,-78.642669
"339","Raleigh","Y","index31","QUALCOMM INNOVATION CENTER INC",86400,35.78551,-78.642669
"340","Raleigh","Y","index51","HORTONWORKS INC",154211,35.78551,-78.642669
"341","Raleigh","Y","index51","IDEA TECH SOLUTIONS INC",70000,35.78551,-78.642669
"342","Raleigh","Y","index54","SYSTIME COMPUTER CORPORATION",120000,35.78551,-78.642669
"343","Raleigh","Y","index54","VIRTUSA CORPORATION",110000,35.78551,-78.642669
"344","Raleigh","Y","index54","EVONSYS LLC",105000,35.78551,-78.642669
"345","Raleigh","Y","index54","EMINENCE IT SOLUTIONS INC",1e+05,35.78551,-78.642669
"346","Raleigh","Y","index54","IDEXCEL INC",96000,35.78551,-78.642669
"347","Raleigh","Y","index62","COMPREHAB INC",62275.2,35.78551,-78.642669
"348","Raleigh","Y","index62","COMPREHAB LLC",62275,35.78551,-78.642669
"349","Sacramento","Y","index51","WALKWATER TECHNOLOGIES INC",60000,38.579065,-121.491014
"350","Sacramento","Y","index54","SYNERGYQUAD INC",121144,38.579065,-121.491014
"351","Sacramento","Y","index54","HORIZON SOFT SOLUTIONS INC",120000,38.579065,-121.491014
"352","Sacramento","Y","index54","ORASYS LLC",120000,38.579065,-121.491014
"353","Sacramento","Y","index54","AIM BIG INC",107536,38.579065,-121.491014
"354","Sacramento","Y","index54","GOMIAPP LLC",105000,38.579065,-121.491014
"355","Sacramento","Y","index54","R3 TECHNOLOGY INC",105000,38.579065,-121.491014
"356","Sacramento","Y","index54","TEAMSOFT TECHNOLOGIES LLC.",105000,38.579065,-121.491014
"357","Sacramento","Y","index56","CAPSQUARE SYSTEMS INC",88500,38.579065,-121.491014
"358","San Antonio","Y","index31","ILOGIK INC",57000,29.42449,-98.494619
"359","San Antonio","Y","index51","METRICSTREAM INC",95000.16,29.42449,-98.494619
"360","San Antonio","Y","index54","INSYST INC",140000,29.42449,-98.494619
"361","San Antonio","Y","index54","GCOM SOFTWARE INC",128528,29.42449,-98.494619
"362","San Antonio","Y","index54","PRECISION MANAGEMENT GROUP INC",120000,29.42449,-98.494619
"363","San Antonio","Y","index54","TRANS AMERICAN INFORMATION SYSTEMS INC",115000,29.42449,-98.494619
"364","San Antonio","Y","index54","ASPIRE SYSTEMS INC",105000,29.42449,-98.494619
"365","San Antonio","Y","index54","ICONSOFT INC",105000,29.42449,-98.494619
"366","San Antonio","Y","index56","CAPSQUARE SYSTEMS INC",84000,29.42449,-98.494619
"367","San Antonio","Y","index56","INTERPRO INC",83782,29.42449,-98.494619
"368","San Antonio","Y","index56","INFOSOFT INC",70000,29.42449,-98.494619
"369","San Diego","Y","index31","QUALCOMM TECHNOLOGIES INC",105435,32.715695,-117.161719
"370","San Diego","Y","index31","QUALCOMM ATHEROS INC",100464,32.715695,-117.161719
"371","San Diego","Y","index31","QUALCOMM DATACENTER TECHNOLOGIES INC",100464,32.715695,-117.161719
"372","San Diego","Y","index31","QUALCOMM INNOVATION CENTER INC",99932,32.715695,-117.161719
"373","San Diego","Y","index31","QUALCOMM INCRPORATED",97200,32.715695,-117.161719
"374","San Diego","Y","index51","VALUELABS INC",110000,32.715695,-117.161719
"375","San Diego","Y","index51","QTECH CONSULTING GROUP INC",80000,32.715695,-117.161719
"376","San Diego","Y","index54","CYGTEC INC",145600,32.715695,-117.161719
"377","San Diego","Y","index54","PROKARMA INC",132500,32.715695,-117.161719
"378","San Diego","Y","index54","GSPANN TECHNOLOGIES INC",130000,32.715695,-117.161719
"379","San Diego","Y","index54","LITMUS7 SYSTEMS CONSULTING INC",127500,32.715695,-117.161719
"380","San Diego","Y","index54","INNOMINDS SOFTWARE INC",124675,32.715695,-117.161719
"381","San Diego","Y","index56","INFOSOFT INC",70824,32.715695,-117.161719
"382","San Francisco","Y","index42","EASTERN WARMTH INC",30000,37.777125,-122.419644
"383","San Francisco","Y","index51","RIDECELL INC",142105.5,37.777125,-122.419644
"384","San Francisco","Y","index51","APPDYNAMICS INC",140000,37.777125,-122.419644
"385","San Francisco","Y","index51","TALIX INC",117770,37.777125,-122.419644
"386","San Francisco","Y","index51","DATABRICKS INC",117500,37.777125,-122.419644
"387","San Francisco","Y","index51","AVENUE CODE LLC",113381,37.777125,-122.419644
"388","San Francisco","Y","index52","WORLDQUANT LLC",150000,37.777125,-122.419644
"389","San Francisco","Y","index52","TOWER RESEARCH  CAPITAL LLC",125000,37.777125,-122.419644
"390","San Francisco","Y","index54","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION",178090,37.777125,-122.419644
"391","San Francisco","Y","index54","BRISTLECONE INC",145746,37.777125,-122.419644
"392","San Francisco","Y","index54","AKRAYA INC",141188,37.777125,-122.419644
"393","San Francisco","Y","index54","BAHA INDUSTRIES CORP.",140080,37.777125,-122.419644
"394","San Francisco","Y","index54","APPDYNAMICS INC",140000,37.777125,-122.419644
"395","San Francisco","Y","index56","CONNOR GROUP INC",113000,37.777125,-122.419644
"396","San Francisco","Y","index56","GRAPNEL TECH SERVICES LLC",96100,37.777125,-122.419644
"397","San Francisco","Y","index56","INTERPRO INC",86403,37.777125,-122.419644
"398","San Francisco","Y","index56","SPARC TECHNOLOGIES INC",79165,37.777125,-122.419644
"399","San Francisco","Y","index56","JNIT TECHNOLOGIES",73500,37.777125,-122.419644
"400","San Francisco","Y","index61","PRESIDIO KNOLLS SCHOOL INC",60233,37.777125,-122.419644
"401","San Francisco","Y","index61","OLIVET UNIVERSITY",54380,37.777125,-122.419644
"402","San Francisco","Y","index72","HANLIN INTERNATIONAL CORPORATION",52000,37.777125,-122.419644
"403","San Francisco","Y","index81","WORLD ECONOMIC FORUM LLC",88850,37.777125,-122.419644
"404","San Jose","Y","index31","INNOVIUM INC",165000,37.338475,-121.885794
"405","San Jose","Y","index31","QUALCOMM ATHEROS INC",113993.5,37.338475,-121.885794
"406","San Jose","Y","index31","QUALCOMM DATACENTER TECHNOLOGIES INC",113734.5,37.338475,-121.885794
"407","San Jose","Y","index31","SK HYNIX MEMORY SOLUTIONS INC",113000,37.338475,-121.885794
"408","San Jose","Y","index31","QUALCOMM TECHNOLOGIES INC",108805,37.338475,-121.885794
"409","San Jose","Y","index51","VERSA NETWORKS INC",147718.5,37.338475,-121.885794
"410","San Jose","Y","index51","ASIA TV USA LTD",135000,37.338475,-121.885794
"411","San Jose","Y","index51","QUANTUM SECURE INC",126339,37.338475,-121.885794
"412","San Jose","Y","index51","AVENUE CODE LLC",121940,37.338475,-121.885794
"413","San Jose","Y","index51","LEEYO SOFTWARE INC",110000,37.338475,-121.885794
"414","San Jose","Y","index52","IVY MORTGAGE INC",61942,37.338475,-121.885794
"415","San Jose","Y","index54","GURU IT SOLUTIONS INC",170000,37.338475,-121.885794
"416","San Jose","Y","index54","KPI PARTNERS INC",160874.5,37.338475,-121.885794
"417","San Jose","Y","index54","POLARIS CONSULTING&SERVICES LTD",158500,37.338475,-121.885794
"418","San Jose","Y","index54","ARICENT US INC",154000,37.338475,-121.885794
"419","San Jose","Y","index54","MASTECH DIGITAL ALLIANCES INC, A MASTECH DIGITAL, INC. COMPANY",147222,37.338475,-121.885794
"420","San Jose","Y","index56","JNIT TECHNOLOGIES",75000,37.338475,-121.885794
"421","San Jose","Y","index56","USM BUSINESS SYSTEMS INC",73740,37.338475,-121.885794
"422","San Jose","Y","index56","PASONA N A INC",56035,37.338475,-121.885794
"423","San Jose","Y","index62","ALPHAVISTA SERVICES INC",66747,37.338475,-121.885794
"424","San Jose","Y","index62","BMR HEALTH SERVICES INC",66747,37.338475,-121.885794
"425","Seattle","Y","index44","COUPANG GLOBAL LLC",106200,47.60356,-122.329439
"426","Seattle","Y","index44","FV USA LLC",101000,47.60356,-122.329439
"427","Seattle","Y","index51","FACEBOOK INC",150000,47.60356,-122.329439
"428","Seattle","Y","index52","ORIENMA CAPITAL LLC",64500,47.60356,-122.329439
"429","Seattle","Y","index54","SAAMA TECHNOLOGIES INC",145000.08,47.60356,-122.329439
"430","Seattle","Y","index54","PERFICIENT INC",130810,47.60356,-122.329439
"431","Seattle","Y","index54","TECH MAHINDRA (AMERICAS) INC",130000,47.60356,-122.329439
"432","Seattle","Y","index54","INSPIRAGE LLC",120830,47.60356,-122.329439
"433","Seattle","Y","index54","RELIANT VISION GROUP INC",115000,47.60356,-122.329439
"434","Seattle","Y","index56","JNIT TECHNOLOGIES",90000,47.60356,-122.329439
"435","Seattle","Y","index56","SUPRASOFT INC",65666,47.60356,-122.329439
"436","Tucson","Y","index54","DAZ SYSTEMS INC",145271.36,32.221553,-110.969754
"437","Tucson","Y","index54","INSPIRAGE LLC",145000,32.221553,-110.969754
"438","Tucson","Y","index54","TRIBOLATECH INC",130000,32.221553,-110.969754
"439","Tucson","Y","index54","VIRTUSA CORPORATION",87000,32.221553,-110.969754
"440","Tucson","Y","index54","MOURI TECH LLC",84000,32.221553,-110.969754
"441","Tucson","Y","index61","WRIGHT CENTER FOR GRADUATE MEDICAL EDUCATION",55872,32.221553,-110.969754
"442","Tulsa","Y","index54","ITELLIGENCE INC",104270,36.149745,-95.993334
"443","Tulsa","Y","index54","FORSYS INC",90000,36.149745,-95.993334
"444","Tulsa","Y","index54","FRONTIER TECHNOLOGIES LLC",80000,36.149745,-95.993334
"445","Tulsa","Y","index54","COMPEST SOLUTIONS INC",78000,36.149745,-95.993334
"446","Tulsa","Y","index54","INFOSYS LIMITED",74251,36.149745,-95.993334
"447","Tulsa","Y","index56","GRAPNEL TECH SERVICES LLC",68100,36.149745,-95.993334
"448","Virginia Beach","Y","index54","MULTIVISION LLC",115000,36.75502,-76.059204
"449","Virginia Beach","Y","index54","VIRTUSA CORPORATION",110000,36.75502,-76.059204
"450","Virginia Beach","Y","index54","VALUEMOMENTUM INC",105000,36.75502,-76.059204
"451","Virginia Beach","Y","index54","UST GLOBAL INC",87000,36.75502,-76.059204
"452","Virginia Beach","Y","index54","TT TECHNOLOGIES INC",78000,36.75502,-76.059204
"453","Washington","Y","index31","SMG GLOBAL CIRCUITS INC",61000,38.89037,-77.031959
"454","Washington","Y","index51","FACEBOOK INC",141678.25,38.89037,-77.031959
"455","Washington","Y","index51","METRICSTREAM INC",98342,38.89037,-77.031959
"456","Washington","Y","index51","GENESIS TECHSYSTEMS INC",85000,38.89037,-77.031959
"457","Washington","Y","index51","VALUE SOFTWARE PRODUCTS INC",64000,38.89037,-77.031959
"458","Washington","Y","index54","ACCESS TECHNOLOGY SOLUTIONS INC",208000,38.89037,-77.031959
"459","Washington","Y","index54","KNACK SYSTEMS LLC",150000,38.89037,-77.031959
"460","Washington","Y","index54","FRONTIER TECHNOLOGIES LLC",144000,38.89037,-77.031959
"461","Washington","Y","index54","IT CATS LLC",144000,38.89037,-77.031959
"462","Washington","Y","index54","CAPGEMINI AMERICA INC",142000,38.89037,-77.031959
"463","Washington","Y","index56","JNIT TECHNOLOGIES",110000,38.89037,-77.031959
"464","Washington","Y","index56","SUPRASOFT INC",90000,38.89037,-77.031959
"465","Washington","Y","index56","INFOSOFT INC",85000,38.89037,-77.031959
"466","Washington","Y","index56","JNIT TECHNOLOGIES INC",80000,38.89037,-77.031959
"467","Washington","Y","index56","USM BUSINESS SYSTEMS INC",74530,38.89037,-77.031959
"468","Washington","Y","index81","INSTITUTE OF INTERNATIONAL FINANCE INC",48318,38.89037,-77.031959
"469","Wichita","Y","index54","FUSION PLUS SOLUTIONS INC",89700,37.68698,-97.335579
"470","Wichita","Y","index54","HARWARD TECHNOLOGIES LLC",80000,37.68698,-97.335579
"471","Wichita","Y","index54","COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION",75150.5,37.68698,-97.335579
"472","Wichita","Y","index54","INFOSYS LIMITED",75129,37.68698,-97.335579
"473","Wichita","Y","index54","CAVALIER IT INC",75000,37.68698,-97.335579
