"","city","dependent","industry","employer_name","median_wage","lat","lon"
"800","Denver","N","index21","BP AMERICA INC",124000,39.74001,-104.992259
"801","Denver","N","index21","SCHLUMBERGER TECHNOLOGY CORPORATION",119370,39.74001,-104.992259
"802","Denver","N","index22","XCEL ENERGY SERVICES INC",128000,39.74001,-104.992259
"803","Denver","N","index22","SUNSHARE LLC",65000,39.74001,-104.992259
"804","Denver","N","index23","SPIDERPLOW INC",150000,39.74001,-104.992259
"805","Denver","N","index23","MURPHY PIPE&CIVIL LLC",130000,39.74001,-104.992259
"806","Denver","N","index23","E&K OF DENVER INC",115000,39.74001,-104.992259
"807","Denver","N","index23","PCL CONSTRUCTION ENTERPRISES INC",95701,39.74001,-104.992259
"808","Denver","N","index23","JACOBS ENGINEERING GROUP INC",88150,39.74001,-104.992259
"809","Denver","N","index31","REGENT POWER&COMPRESSION LLC",180000,39.74001,-104.992259
"810","Denver","N","index31","MOLSON COORS BREWING COMPANY",136403,39.74001,-104.992259
"811","Denver","N","index31","JOHNS MANVILLE",113461,39.74001,-104.992259
"812","Denver","N","index31","CISCO SYSTEMS INC",105071.5,39.74001,-104.992259
"813","Denver","N","index31","ALSTOM RENEWABLE US LLC",103400,39.74001,-104.992259
"814","Denver","N","index44","BUILDERS FIRSTSOURCE - DALLAS LLC",123416.66,39.74001,-104.992259
"815","Denver","N","index44","AMAZON CORPORATE LLC",116500,39.74001,-104.992259
"816","Denver","N","index44","SYMPOZ INC",90000,39.74001,-104.992259
"817","Denver","N","index44","VAD INC",57512,39.74001,-104.992259
"818","Denver","N","index48","MATHESON FLIGHT EXTENDERS INC",85000,39.74001,-104.992259
"819","Denver","N","index48","FRONTIER AIRLINES",79500,39.74001,-104.992259
"820","Denver","N","index51","SMPL INC SIMPLE BOOTH",2e+05,39.74001,-104.992259
"821","Denver","N","index51","TOUCHBASE GLOBAL SERVICES INC",165000,39.74001,-104.992259
"822","Denver","N","index51","SONIFI SOLUTIONS INC",153000,39.74001,-104.992259
"823","Denver","N","index51","MICROSOFT CORPORATION",140920,39.74001,-104.992259
"824","Denver","N","index51","HOMEAWAY SOFTWARE INC",131567,39.74001,-104.992259
"825","Denver","N","index52","ARROWPOINT ASSET MANAGEMENT LLC",150000,39.74001,-104.992259
"826","Denver","N","index52","MONTICELLO ASSOCIATES INC",150000,39.74001,-104.992259
"827","Denver","N","index52","HANNOVER LIFE REASSURANCE COMPANY OF AMERICA",120058,39.74001,-104.992259
"828","Denver","N","index52","TRANSAMERICA LIFE INSURANCE COMPANY",120058,39.74001,-104.992259
"829","Denver","N","index52","PARTNERS GROUP (USA) INC",120000,39.74001,-104.992259
"830","Denver","N","index53","EVERWEST REAL ESTATE PARTNERS LLC",93000,39.74001,-104.992259
"831","Denver","N","index53","MISSION ROCK RESIDENTIAL LLC",60000,39.74001,-104.992259
"832","Denver","N","index53","ALDEN PACIFIC ASSET MANAGEMENT LLC",56650,39.74001,-104.992259
"833","Denver","N","index54","PRISERVE CONSULTING INC",396000,39.74001,-104.992259
"834","Denver","N","index54","CLOUD ELEMENTS LLC.",165000,39.74001,-104.992259
"835","Denver","N","index54","THE BOSTON CONSULTING GROUP INC",164250,39.74001,-104.992259
"836","Denver","N","index54","HEWLETT-PACKARD SOFTWARE LLC",140952,39.74001,-104.992259
"837","Denver","N","index54","SAPIENT CORPORATION",134834.4,39.74001,-104.992259
"838","Denver","N","index55","JPMORGAN CHASE&CO.",150000,39.74001,-104.992259
"839","Denver","N","index55","HUGO ENTERPRISES LLC",56243,39.74001,-104.992259
"840","Denver","N","index56","COLORADO DENTAL SERVICE INC",142500,39.74001,-104.992259
"841","Denver","N","index56","ALCHEMY SECURITY LLC",105000,39.74001,-104.992259
"842","Denver","N","index56","PRODIGY RESOURCES LLC",99778,39.74001,-104.992259
"843","Denver","N","index56","PROGIDY RESOURCES LLC",99778,39.74001,-104.992259
"844","Denver","N","index56","TGS MANAGEMENT",66706,39.74001,-104.992259
"845","Denver","N","index61","BRIDGEPOINT EDUCATION INC",119000,39.74001,-104.992259
"846","Denver","N","index61","UNIVERSITY OF COLORADO",77207.74,39.74001,-104.992259
"847","Denver","N","index61","METROPOLITAN STATE UNIVERSITY OF DENVER",70861,39.74001,-104.992259
"848","Denver","N","index61","UNIVERSITY OF DENVER",66560,39.74001,-104.992259
"849","Denver","N","index61","COLORADO COMMUNITY COLLEGE SYSTEM",57304,39.74001,-104.992259
"850","Denver","N","index62","DENVER HEALTH&HOSPITAL AUTHORITY",213950,39.74001,-104.992259
"851","Denver","N","index62","BIRNER DENTAL MANAGEMENT SERVICES INC",138000,39.74001,-104.992259
"852","Denver","N","index62","RURAL PHYSICIANS GROUP - PANNU PLLC",134400,39.74001,-104.992259
"853","Denver","N","index62","DAVITA INC",84250,39.74001,-104.992259
"854","Denver","N","index62","ACCENTCARE INC",82000,39.74001,-104.992259
"855","Denver","N","index72","MAC ACQUISITION LLC",185000,39.74001,-104.992259
"856","Denver","N","index72","CMG STRATEGY CO. LLC",73611,39.74001,-104.992259
"857","Denver","N","index72","SINGH UNIVERSITY INC",63000,39.74001,-104.992259
"858","Denver","N","index72","COLUMBIA SUSSEX MANAGEMENT LLC",51000,39.74001,-104.992259
"859","Denver","N","index81","LEWAN&ASSOCIATES INC",122000,39.74001,-104.992259
"860","Denver","N","index81","THE PITON FOUNDATION",60000,39.74001,-104.992259
"861","Denver","N","index92","DENVER WATER",97541.5,39.74001,-104.992259
"862","Detroit","N","index22","DTE ENERGY CORPORATE SERVICES LLC",123890.5,42.331685,-83.047924
"863","Detroit","N","index22","DTE ELECTRIC COMPANY",89490.23,42.331685,-83.047924
"864","Detroit","N","index23","DTE ENERGY COMPANY",117051,42.331685,-83.047924
"865","Detroit","N","index23","MOTOR CITY ELECTRIC CO.",68786,42.331685,-83.047924
"866","Detroit","N","index23","DMC CONSULTANTS INC",57012,42.331685,-83.047924
"867","Detroit","N","index23","MIG EAST LLC",40000,42.331685,-83.047924
"868","Detroit","N","index31","SHINOLA/DETROIT LLC",130000,42.331685,-83.047924
"869","Detroit","N","index31","BLUE LINE FOODSERVICE DISTRIBUTION INC",112857.5,42.331685,-83.047924
"870","Detroit","N","index31","CIMPRESS DETROIT INC (SUBSIDIARY OF CIMPRESS USA, INC.)",112653.5,42.331685,-83.047924
"871","Detroit","N","index31","GENERAL MOTORS COMPANY",110100,42.331685,-83.047924
"872","Detroit","N","index31","LEAR CORPORATION",101745,42.331685,-83.047924
"873","Detroit","N","index44","BATTLECREEK PHARMACY INC",130000,42.331685,-83.047924
"874","Detroit","N","index44","GR& LAHSER PHARMACY LLC",114400,42.331685,-83.047924
"875","Detroit","N","index44","LAFAYETTE PHARMACY LLC",114400,42.331685,-83.047924
"876","Detroit","N","index44","AMAZON CORPORATE LLC",112500,42.331685,-83.047924
"877","Detroit","N","index44","WOODWARD DRUGS LLC",105768,42.331685,-83.047924
"878","Detroit","N","index48","COMPREHENSIVE LOGISTICS",65000,42.331685,-83.047924
"879","Detroit","N","index51","HELLO INNOVATION INC",110000,42.331685,-83.047924
"880","Detroit","N","index51","IRULE LLC",1e+05,42.331685,-83.047924
"881","Detroit","N","index51","DYNATRACE LLC",87000,42.331685,-83.047924
"882","Detroit","N","index51","ACXIOM CORPORATION",84126,42.331685,-83.047924
"883","Detroit","N","index51","COMPUWARE CORPORATION",78750,42.331685,-83.047924
"884","Detroit","N","index52","ALLY BANK",97500,42.331685,-83.047924
"885","Detroit","N","index52","ALLY FINANCIAL INC",94224,42.331685,-83.047924
"886","Detroit","N","index52","BLUE CROSS BLUE SHIELD OF MICHIGAN",92500,42.331685,-83.047924
"887","Detroit","N","index52","GENERAL MOTORS FINANCIAL COMPANY INC",92500,42.331685,-83.047924
"888","Detroit","N","index52","QUICKEN LOANS INC",90000,42.331685,-83.047924
"889","Detroit","N","index53","IN HOUSE REALTY LLC",53500,42.331685,-83.047924
"890","Detroit","N","index53","BROOKFIELD GLOBAL RELOCATION SERVICES LLC",47000,42.331685,-83.047924
"891","Detroit","N","index54","NORTHSTAR ANESTHESIA OF MICHIGAN PLLC",375000,42.331685,-83.047924
"892","Detroit","N","index54","OKTA INC",150000,42.331685,-83.047924
"893","Detroit","N","index54","FAST ENTERPRISES LLC",148500,42.331685,-83.047924
"894","Detroit","N","index54","MCKINSEY&COMPANY INC UNITED STATES",145000,42.331685,-83.047924
"895","Detroit","N","index54","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC",145000,42.331685,-83.047924
"896","Detroit","N","index56","RDG TECHNOLOGIES INC",95306,42.331685,-83.047924
"897","Detroit","N","index61","COLLEGE FOR CREATIVE STUDIES",80000,42.331685,-83.047924
"898","Detroit","N","index61","UNIVERSITY OF DETROIT MERCY",80000,42.331685,-83.047924
"899","Detroit","N","index61","LEARNBEYOND INC",61000,42.331685,-83.047924
"900","Detroit","N","index61","WAYNE STATE UNIVERSITY",51530,42.331685,-83.047924
"901","Detroit","N","index62","NORTHSTAR ANESTHESIA OF MICHIGAN PLLC",375000,42.331685,-83.047924
"902","Detroit","N","index62","UNIVERSITY PHYSICIAN GROUP",187500,42.331685,-83.047924
"903","Detroit","N","index62","DR. L. REYNOLDS ASSOCIATES P.C.",185000,42.331685,-83.047924
"904","Detroit","N","index62","D2 DENTAL OF MICHIGAN PC",175000,42.331685,-83.047924
"905","Detroit","N","index62","UNIVERSITY PEDIATRICIANS",174500,42.331685,-83.047924
"906","Detroit","N","index72","CADILLAC HOTEL HOLDINGS",1e+05,42.331685,-83.047924
"907","Detroit","N","index92","DETROIT WAYNE MENTAL HEALTH AUTHORITY",81200,42.331685,-83.047924
"908","Detroit","N","index92","CITY OF DETROIT",67376,42.331685,-83.047924
"909","El Paso","N","index21","PHELPS DODGE REFINING CORPORATION",55500,31.759165,-106.487494
"910","El Paso","N","index23","HORIZONE CONSTRUCTION I LTD",88504,31.759165,-106.487494
"911","El Paso","N","index23","MCCARTHY BUILDING COMPANIES INC",71194.76,31.759165,-106.487494
"912","El Paso","N","index23","MOSS&ASSOCIATES LLC",62550.8,31.759165,-106.487494
"913","El Paso","N","index23","THE GARICK GROUP INC",50256.5,31.759165,-106.487494
"914","El Paso","N","index31","CAREFUSION CORPORATION",85588,31.759165,-106.487494
"915","El Paso","N","index31","AMERICAN KNW INC",82000,31.759165,-106.487494
"916","El Paso","N","index31","BECTON DICKINSON&COMPANY",71032,31.759165,-106.487494
"917","El Paso","N","index31","CAREFUSION RESOURCES LLC",71032,31.759165,-106.487494
"918","El Paso","N","index31","CAREFUSION RESOURCES LLC (A BECTON DICKINSON&COMPANY (BD) AFFILI)",69680,31.759165,-106.487494
"919","El Paso","N","index42","DELL PRODUCTS L.P.",79648,31.759165,-106.487494
"920","El Paso","N","index42","NUBA LLC",69000,31.759165,-106.487494
"921","El Paso","N","index42","AMERICAN BUILDINGS COMPANY INC",60495,31.759165,-106.487494
"922","El Paso","N","index44","AMERICAN SPECIALTY PHARMACY INC",137280,31.759165,-106.487494
"923","El Paso","N","index44","MESA PHARMA INC",113849,31.759165,-106.487494
"924","El Paso","N","index48","KUEHNE + NAGEL INC",1e+05,31.759165,-106.487494
"925","El Paso","N","index48","EP LOGISTICS LLC",52500,31.759165,-106.487494
"926","El Paso","N","index48","TEI LOGISTICS LLC",47476,31.759165,-106.487494
"927","El Paso","N","index51","AT&T MOBILITY SERVICES LLC",76510,31.759165,-106.487494
"928","El Paso","N","index51","DISH NETWORK LLC",50200.64,31.759165,-106.487494
"929","El Paso","N","index54","KORN CONSULTING GROUP",120000,31.759165,-106.487494
"930","El Paso","N","index54","RED BALLOON GROUP INC",110000,31.759165,-106.487494
"931","El Paso","N","index54","EATON CORPORATION",109387,31.759165,-106.487494
"932","El Paso","N","index54","HELEN OF TROY NEVADA CORPORATION",99000,31.759165,-106.487494
"933","El Paso","N","index54","DYONYX LP",85046,31.759165,-106.487494
"934","El Paso","N","index61","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER",187000,31.759165,-106.487494
"935","El Paso","N","index61","TEXAS TECH UNIVERSITY HEALTH SCIENCES CENTER EL PASO",183294,31.759165,-106.487494
"936","El Paso","N","index61","THE UNIVERSITY OF TEXAS AT EL PASO",70000,31.759165,-106.487494
"937","El Paso","N","index61","EL PASO EDUCATION INITIATIVE INC",52600,31.759165,-106.487494
"938","El Paso","N","index61","HARMONY SCIENCE ACADEMY-EL PASO",44060,31.759165,-106.487494
"939","El Paso","N","index62","EL PASO PULMONARY ASSOCIATION",290000,31.759165,-106.487494
"940","El Paso","N","index62","EYE&OCULAR SURFACE CENTER OF TEXAS PLLC",240000,31.759165,-106.487494
"941","El Paso","N","index62","GREATER DALLAS HEALTHCARE ENTERPRISES",220000,31.759165,-106.487494
"942","El Paso","N","index62","HEALTHY HORIZONS CLINIC",2e+05,31.759165,-106.487494
"943","El Paso","N","index62","SALUD Y VIDA P.A.",190000,31.759165,-106.487494
"944","El Paso","N","index72","DECEMBER 5TH HOLDING LLC",76482,31.759165,-106.487494
"945","El Paso","N","index72","COLUMBIA SUSSEX MANAGEMENT LLC",52530,31.759165,-106.487494
"946","Fort Worth","N","index21","EOG RESOURCES INC",66972,32.748855,-97.329389
"947","Fort Worth","N","index21","BLACK MOUNTAIN MANAGEMENT LLC",60000,32.748855,-97.329389
"948","Fort Worth","N","index23","A2A CAPITAL MANAGEMENT USA LLC",156000,32.748855,-97.329389
"949","Fort Worth","N","index23","STRUCTURAL TECHNOLOGIES LLC",130000,32.748855,-97.329389
"950","Fort Worth","N","index23","ASV FAMILY LIMITED PARTNERSHIP",95139,32.748855,-97.329389
"951","Fort Worth","N","index23","MOUNTAIN TOP CONCRETE LLC",80500,32.748855,-97.329389
"952","Fort Worth","N","index23","NORTH TARRANT INFRASTRUCTURE LLC",80000,32.748855,-97.329389
"953","Fort Worth","N","index31","MEDTRONIC INC",150000,32.748855,-97.329389
"954","Fort Worth","N","index31","KMG CHEMICALS INC",125000,32.748855,-97.329389
"955","Fort Worth","N","index31","LHOIST NORTH AMERICA INC",122527,32.748855,-97.329389
"956","Fort Worth","N","index31","GENERAL ELECTRIC COMPANY",106500,32.748855,-97.329389
"957","Fort Worth","N","index31","RICHEMONT NORTH AMERICA INC",104040.04,32.748855,-97.329389
"958","Fort Worth","N","index42","VIRTUSTREAM INC",103000,32.748855,-97.329389
"959","Fort Worth","N","index42","ALLIED ELECTRONICS INC",90000,32.748855,-97.329389
"960","Fort Worth","N","index42","TTI INC",85000,32.748855,-97.329389
"961","Fort Worth","N","index42","WABTEC RAILWAY ELECTRONICS INC",79400,32.748855,-97.329389
"962","Fort Worth","N","index42","ACE WORLD COMPANIES",75725.08,32.748855,-97.329389
"963","Fort Worth","N","index44","AMAZON FRESH LLC",115000,32.748855,-97.329389
"964","Fort Worth","N","index44","AMAZON.COM.KYDC LLC",115000,32.748855,-97.329389
"965","Fort Worth","N","index44","SANVI CORP",112427.5,32.748855,-97.329389
"966","Fort Worth","N","index44","PIER 1 SERVICES COMPANY A DELAWARE STATUTORY TRUST",111391.88,32.748855,-97.329389
"967","Fort Worth","N","index44","ALBERTSON'S LLC",66643,32.748855,-97.329389
"968","Fort Worth","N","index48","AMERICAN AIRLINES INC",78061,32.748855,-97.329389
"969","Fort Worth","N","index48","BNSF RAILWAY COMPANY",68800,32.748855,-97.329389
"970","Fort Worth","N","index51","AT&T SERVICES INC",111341,32.748855,-97.329389
"971","Fort Worth","N","index51","THE STRICKL& GROUP INC",1e+05,32.748855,-97.329389
"972","Fort Worth","N","index51","LG ELECTRONICS MOBILECOMM U.S.A. INC",97469,32.748855,-97.329389
"973","Fort Worth","N","index51","ORACLE AMERICA INC",91032,32.748855,-97.329389
"974","Fort Worth","N","index51","NEUROLOGICAL REHABILITATION VIRTUAL REALITY LLC",85000,32.748855,-97.329389
"975","Fort Worth","N","index52","EECU",115040,32.748855,-97.329389
"976","Fort Worth","N","index52","FIRST AMERICAN PAYMENT SYSTEMS L.P.",115000,32.748855,-97.329389
"977","Fort Worth","N","index52","AIG TECHNOLOGIES INC",110000,32.748855,-97.329389
"978","Fort Worth","N","index52","FIRST COMM& FINANCIAL SERVICES INC",104317,32.748855,-97.329389
"979","Fort Worth","N","index52","ELEVATE CREDIT SERVICE LLC",98010,32.748855,-97.329389
"980","Fort Worth","N","index53","NCPG LLC",48000,32.748855,-97.329389
"981","Fort Worth","N","index54","SAP AMERICA INC",166422,32.748855,-97.329389
"982","Fort Worth","N","index54","NOVARTIS SERVICES INC",151500,32.748855,-97.329389
"983","Fort Worth","N","index54","AXELON SERVICES CORPORATION",140000,32.748855,-97.329389
"984","Fort Worth","N","index54","CUMBERL& CONSULTING GROUP LLC",126000,32.748855,-97.329389
"985","Fort Worth","N","index54","NOVARTIS PHARMACEUTICALS CORPORATION",125000,32.748855,-97.329389
"986","Fort Worth","N","index55","GENCO I INC",63606,32.748855,-97.329389
"987","Fort Worth","N","index56","A.C. COY COMPANY LP",120000,32.748855,-97.329389
"988","Fort Worth","N","index56","NTSP HOLDING COMPANY LLC",85000,32.748855,-97.329389
"989","Fort Worth","N","index56","AHU TECHNOLOGIES INC",75000,32.748855,-97.329389
"990","Fort Worth","N","index56","TPTS PARTNERS INC",70054,32.748855,-97.329389
"991","Fort Worth","N","index56","NASCENT GLOBAL LLC",60000,32.748855,-97.329389
"992","Fort Worth","N","index56","OPTIMA IT SOLUTIONS LLC",60000,32.748855,-97.329389
"993","Fort Worth","N","index61","TEXAS A&M UNIVERSITY",128000,32.748855,-97.329389
"994","Fort Worth","N","index61","TEXAS CHRISTIAN UNIVERSITY",69000,32.748855,-97.329389
"995","Fort Worth","N","index61","AMERICA CAN",56600,32.748855,-97.329389
"996","Fort Worth","N","index61","FORT WORTH INDEPENDENT SCHOOL DISTRICT",52800.01,32.748855,-97.329389
"997","Fort Worth","N","index61","WHITE SETTLEMENT INDEPENDENT SCHOOL DISTRICT",51000,32.748855,-97.329389
"998","Fort Worth","N","index62","HOSPITALIST MEDICINE PHYSICIANS OF TEXAS PLLC",216000,32.748855,-97.329389
"999","Fort Worth","N","index62","ESSENTIAL ENDODONTICS P.A.",180000,32.748855,-97.329389
"1000","Fort Worth","N","index62","INFECTIOUS DISEASE DOCTORS PA",170000,32.748855,-97.329389
"1001","Fort Worth","N","index62","HORNE ST MINT DENTISTRY PLLC",169000,32.748855,-97.329389
"1002","Fort Worth","N","index62","TEXAS HEALTH PHYSICIANS GROUP",165000,32.748855,-97.329389
"1003","Fort Worth","N","index81","CELLPOINT CORPORATION",60000,32.748855,-97.329389
"1004","Fort Worth","N","index81","S&B INDUSTRY INC",45739,32.748855,-97.329389
"1005","Fresno","N","index11","FOWLER PACKING COMPANY INC",250000,36.740685,-119.785734
"1006","Fresno","N","index11","VERVE ALMONDS INC",48000,36.740685,-119.785734
"1007","Fresno","N","index11","VERVE GREENS INC",45000,36.740685,-119.785734
"1008","Fresno","N","index23","IMMODO ENERGY SERVICES CORPORATION",55000,36.740685,-119.785734
"1009","Fresno","N","index31","DAIRY AMERICA INC",2e+05,36.740685,-119.785734
"1010","Fresno","N","index31","ATHLON SOLUTIONS LLC",143034,36.740685,-119.785734
"1011","Fresno","N","index31","CENTRAL VALLEY CRAFT BEER LLC",75000,36.740685,-119.785734
"1012","Fresno","N","index31","SUNRISE MEDICAL (US) LLC",67626,36.740685,-119.785734
"1013","Fresno","N","index31","AWETA AMERICAS INC",65000,36.740685,-119.785734
"1014","Fresno","N","index44","THE GAP INC",61506,36.740685,-119.785734
"1015","Fresno","N","index48","FRESNO COUNCIL OF GOVERNMENTS",58000,36.740685,-119.785734
"1016","Fresno","N","index51","AUDEAMUS",71365,36.740685,-119.785734
"1017","Fresno","N","index51","EXCLUSIVE WIRELESS INC",61500,36.740685,-119.785734
"1018","Fresno","N","index54","PARSONS BRINCERHOFF INC.",180000,36.740685,-119.785734
"1019","Fresno","N","index54","CEDAR VETERINARY HOSPITAL INC",1e+05,36.740685,-119.785734
"1020","Fresno","N","index54","VETERINARY EMERGENCY SERVICE INC",85000,36.740685,-119.785734
"1021","Fresno","N","index54","BEAN HUNT HARRIS  CO",68598.4,36.740685,-119.785734
"1022","Fresno","N","index54","DECIPHER INC",60925,36.740685,-119.785734
"1023","Fresno","N","index56","BITWISE INDUSTRIES INC",50000,36.740685,-119.785734
"1024","Fresno","N","index61","CALIFORNIA STATE UNIVERSITY FRESNO",72636,36.740685,-119.785734
"1025","Fresno","N","index61","UNIVERSITY OF CALIFORNIA DAVIS",57700,36.740685,-119.785734
"1026","Fresno","N","index61","GOLDEN EAGLE ENTERPRISES INC",55058,36.740685,-119.785734
"1027","Fresno","N","index61","CALIFORNIA STATE UNIVERSITY FRESNO FOUNDATION",46027.03,36.740685,-119.785734
"1028","Fresno","N","index62","CENTER FOR ENDODONTICS INC",275000,36.740685,-119.785734
"1029","Fresno","N","index62","CENTRAL VALLEY MEDICAL SERVICES CORP.",260000,36.740685,-119.785734
"1030","Fresno","N","index62","THE NEPHROLOGY GROUP INC",195000,36.740685,-119.785734
"1031","Fresno","N","index62","VALLEY CHILDREN'S PRIMARY CARE GROUP INC",180000,36.740685,-119.785734
"1032","Fresno","N","index62","CLINICA SIERRA VISTA",115066,36.740685,-119.785734
"1033","Fresno","N","index81","CENTRAL CALIFORNIA FACULTY MEDICAL GROUP",172531.5,36.740685,-119.785734
"1034","Houston","N","index11","HARAS DOS CAVALEIROS LLC",99600,29.76045,-95.369784
"1035","Houston","N","index11","T&T AQUARIUM CORP",93226,29.76045,-95.369784
"1036","Houston","N","index11","SOUTHERN FOODS GROUP LLC",64372,29.76045,-95.369784
"1037","Houston","N","index11","3H FARM LLC",52686,29.76045,-95.369784
"1038","Houston","N","index21","RELIANCE HOLDING USA INC",675000,29.76045,-95.369784
"1039","Houston","N","index21","LUKOIL INTERNATIONAL UPSTREAM WEST INC",229800,29.76045,-95.369784
"1040","Houston","N","index21","VENTURE GLOBAL LNG INC",225000,29.76045,-95.369784
"1041","Houston","N","index21","MARATHON OIL COMPANY",212920,29.76045,-95.369784
"1042","Houston","N","index21","SEADRILL AMERICAS INC",186451,29.76045,-95.369784
"1043","Houston","N","index22","CHENIERE ENERGY INC",250000,29.76045,-95.369784
"1044","Houston","N","index22","FERUS NATURAL GAS FUELS GP LLC",240000,29.76045,-95.369784
"1045","Houston","N","index22","FERUS NATURAL GAS FUELS LP",240000,29.76045,-95.369784
"1046","Houston","N","index22","CAMERON LNG LLC",192894.245,29.76045,-95.369784
"1047","Houston","N","index22","INCTE ENERGY LLC",145000,29.76045,-95.369784
"1048","Houston","N","index23","ENDEAVOR SERVICES INC",150000,29.76045,-95.369784
"1049","Houston","N","index23","SAMSUNG HEAVY INDUSTRIES CO LTD",145640,29.76045,-95.369784
"1050","Houston","N","index23","CH2M HILL ENGINEERS INC",133732.14,29.76045,-95.369784
"1051","Houston","N","index23","L.B. FOSTER COMPANY",130000,29.76045,-95.369784
"1052","Houston","N","index23","JACOBS ENGINEERING GROUP INC",125258,29.76045,-95.369784
"1053","Houston","N","index31","LUFKIN INDUSTRIES LLC",380000,29.76045,-95.369784
"1054","Houston","N","index31","IPSCO TUBULARS INC",345000,29.76045,-95.369784
"1055","Houston","N","index31","AMERIFORGE GROUP INC",290636.42,29.76045,-95.369784
"1056","Houston","N","index31","ALLIED FITTING L.P.",240000,29.76045,-95.369784
"1057","Houston","N","index31","COBALT INTERNATIONAL ENERGY INC",240000,29.76045,-95.369784
"1058","Houston","N","index42","&INO HOLDINGS USA LLC",280000,29.76045,-95.369784
"1059","Houston","N","index42","ALPHA FOREST INTERNATIONAL INC",160000,29.76045,-95.369784
"1060","Houston","N","index42","SECUREWORKS INC",153757,29.76045,-95.369784
"1061","Houston","N","index42","RESIN TECHNOLOGY LLC",150000,29.76045,-95.369784
"1062","Houston","N","index42","DICKSON INDUSTRIES LLC",140000,29.76045,-95.369784
"1063","Houston","N","index42","WARTSILA NORTH AMERICA INC",140000,29.76045,-95.369784
"1064","Houston","N","index44","GTM INTERNATIONAL LLC",241134,29.76045,-95.369784
"1065","Houston","N","index44","CALSEP INC",126318,29.76045,-95.369784
"1066","Houston","N","index44","GULF STATES TOYOTA INC",122470,29.76045,-95.369784
"1067","Houston","N","index44","CHARMING CHARLIE LLC",112850,29.76045,-95.369784
"1068","Houston","N","index44","HDK ENTERPRISES INC",108942.5,29.76045,-95.369784
"1069","Houston","N","index48","TUYA TECHNOLOGIES LLC",4e+05,29.76045,-95.369784
"1070","Houston","N","index48","CHC HELICOPTER SUPPORT SERVICES (US) INC",375000,29.76045,-95.369784
"1071","Houston","N","index48","MARITECH COMMERCIAL INC",152464,29.76045,-95.369784
"1072","Houston","N","index48","WILLIAMS WPC-I LLC",143466.41,29.76045,-95.369784
"1073","Houston","N","index48","CHENIERE ENERGY INC",125000,29.76045,-95.369784
"1074","Houston","N","index51","IL& INTERNET SOLUTIONS CORPORATION",150000,29.76045,-95.369784
"1075","Houston","N","index51","CT CORPORATION SYSTEM",148000,29.76045,-95.369784
"1076","Houston","N","index51","CARESET SYSTEMS INC",141200,29.76045,-95.369784
"1077","Houston","N","index51","SMARTVAULT CORPORATION",130000,29.76045,-95.369784
"1078","Houston","N","index51","INDUSTRIAL EVOLUTION INC",125000,29.76045,-95.369784
"1079","Houston","N","index51","QAD INC",125000,29.76045,-95.369784
"1080","Houston","N","index52","SISTEMA INVESTMENTS LLC",360000,29.76045,-95.369784
"1081","Houston","N","index52","UBS SECURITIES LLC",275000,29.76045,-95.369784
"1082","Houston","N","index52","EVERCORE PARTNERS SERVICES EAST LLC",250000,29.76045,-95.369784
"1083","Houston","N","index52","BREAKTHROUGH ENERGY VENTURES LLC",225000,29.76045,-95.369784
"1084","Houston","N","index52","RBC CAPITAL MARKETS LLC",210000,29.76045,-95.369784
"1085","Houston","N","index53","HINES INTERESTS LIMITED PARTNERSHIP",250000,29.76045,-95.369784
"1086","Houston","N","index53","KARYA PROPERTY MANAGEMENT LLC",181500,29.76045,-95.369784
"1087","Houston","N","index53","HANNIBAL DEVELOPMENT PARTNERS LLC",126318,29.76045,-95.369784
"1088","Houston","N","index53","LIONSTONE PARTNERS LTD.",125091,29.76045,-95.369784
"1089","Houston","N","index53","PATRICK O'CONNOR&ASSOCIATES L.P.",110000,29.76045,-95.369784
"1090","Houston","N","index54","VITECH SYSTEMS GROUP INC",930000,29.76045,-95.369784
"1091","Houston","N","index54","BAKER BOTTS LLP",662500,29.76045,-95.369784
"1092","Houston","N","index54","BROADSPECTRUM AMERICAS INC",292000,29.76045,-95.369784
"1093","Houston","N","index54","SAIANA TECHNOLOGIES INC",235000,29.76045,-95.369784
"1094","Houston","N","index54","MAXEUR LLC",2e+05,29.76045,-95.369784
"1095","Houston","N","index55","FIS MANAGEMENT SERVICES LLC",114899,29.76045,-95.369784
"1096","Houston","N","index55","JPMORGAN CHASE&CO.",1e+05,29.76045,-95.369784
"1097","Houston","N","index55","CITIZENS FINANCIAL GROUP INC",79498,29.76045,-95.369784
"1098","Houston","N","index55","TRIPLE-S STEEL HOLDINGS INC",52478,29.76045,-95.369784
"1099","Houston","N","index56","GLOBAL EDGE SOLUTIONS LLC",201760,29.76045,-95.369784
"1100","Houston","N","index56","REV.COM INC",145000,29.76045,-95.369784
"1101","Houston","N","index56","LAMAR SEARCH CONSULTANTS INC",140000,29.76045,-95.369784
"1102","Houston","N","index56","OPTIMUS LLC",120000,29.76045,-95.369784
"1103","Houston","N","index56","INSPERITY SERVICES L.P.",119573,29.76045,-95.369784
"1104","Houston","N","index61","THE AWTY INTERNATIONAL SCHOOL",225000,29.76045,-95.369784
"1105","Houston","N","index61","THE UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER - HOUSTON",165750,29.76045,-95.369784
