"","city","dependent","industry","employer_name","median_wage","lat","lon"
"618","Colorado Springs","N","index51","SYNIVERSE TECHNOLOGIES",127000,38.83345,-104.821814
"619","Colorado Springs","N","index51","VERIZON DATA SERVICES LLC",99540,38.83345,-104.821814
"620","Colorado Springs","N","index51","ORACLE AMERICA INC",75779,38.83345,-104.821814
"621","Colorado Springs","N","index52","BLACKHAWK NETWORK INC",87500,38.83345,-104.821814
"622","Colorado Springs","N","index52","PROGRESSIVE CASUALTY INSURANCE COMPANY",79516,38.83345,-104.821814
"623","Colorado Springs","N","index52","MARTIN BURLINGAME INSURANCE AGENCY INC",40560,38.83345,-104.821814
"624","Colorado Springs","N","index53","VA&E MANAGEMENT INC",52000,38.83345,-104.821814
"625","Colorado Springs","N","index54","BELCAN SERVICES GROUP LTD PARTNERSHIP I",128000,38.83345,-104.821814
"626","Colorado Springs","N","index54","THE SANBORN MAP CO. INC",127546,38.83345,-104.821814
"627","Colorado Springs","N","index54","PMC-SIERRA US INC",124061.5,38.83345,-104.821814
"628","Colorado Springs","N","index54","ALTIA ACQUISITION CORPORATION",117000,38.83345,-104.821814
"629","Colorado Springs","N","index54","IBM CORPORATION",102513.4,38.83345,-104.821814
"630","Colorado Springs","N","index61","COLORADO COLLEGE",61850,38.83345,-104.821814
"631","Colorado Springs","N","index61","UNIVERSITY OF COLORADO",54559,38.83345,-104.821814
"632","Colorado Springs","N","index61","THE COLORADO COLLEGE",43625,38.83345,-104.821814
"633","Colorado Springs","N","index61","PIKES PEAK COMMUNITY COLLEGE",42848,38.83345,-104.821814
"634","Colorado Springs","N","index62","ACADEMY KIDS DENTAL CENTER PC",155000,38.83345,-104.821814
"635","Colorado Springs","N","index62","PEAK VISTA COMMUNITY HEALTH CENTERS",123187.2,38.83345,-104.821814
"636","Colorado Springs","N","index62","DOCTOR'S EXCHANGE OF COLORADO P.C.",115000,38.83345,-104.821814
"637","Colorado Springs","N","index62","SSC COLORADO SPRINGS ASPEN OPERATING COMPANY LLC",76939,38.83345,-104.821814
"638","Colorado Springs","N","index62","HANGER INC",73810.8,38.83345,-104.821814
"639","Colorado Springs","N","index72","TRN HOTEL MANAGEMENT&DEVELOPMENT GROUP INC",51000,38.83345,-104.821814
"640","Colorado Springs","N","index72","TRN  HOTEL MANAGEMENT&DEVELOPMENT GROUP INC",34250,38.83345,-104.821814
"641","Colorado Springs","N","index92","COMPASSION INTERNATIONAL INC",67246,38.83345,-104.821814
"642","Columbus","N","index21","GULF PINE ENERGY LP",250000,39.96196,-83.002984
"643","Columbus","N","index21","OPRONA INC",55074.5,39.96196,-83.002984
"644","Columbus","N","index22","AEP ENERGY PARTNERS INC",120000,39.96196,-83.002984
"645","Columbus","N","index22","AMERICAN ELECTRIC POWER",105000,39.96196,-83.002984
"646","Columbus","N","index23","CH2M HILL INC",58000.08,39.96196,-83.002984
"647","Columbus","N","index23","GEORGE J. IGEL&CO. INC",44200,39.96196,-83.002984
"648","Columbus","N","index31","BRISKHEAT CORPORATION",220000,39.96196,-83.002984
"649","Columbus","N","index31","ADB AIRFIELD SOLUTIONS LLC",95000,39.96196,-83.002984
"650","Columbus","N","index31","LIEBERT NORTH AMERICA INC",94000,39.96196,-83.002984
"651","Columbus","N","index31","HEXION INC",91000,39.96196,-83.002984
"652","Columbus","N","index31","ABBOTT LABORATORIES",87225,39.96196,-83.002984
"653","Columbus","N","index42","THE WASSERSTROM COMPANY",87000,39.96196,-83.002984
"654","Columbus","N","index42","N. WASSERSTROM&SONS INC",80000,39.96196,-83.002984
"655","Columbus","N","index42","AXWAY INC",71198,39.96196,-83.002984
"656","Columbus","N","index42","PIEZOSURGERY INC",60611,39.96196,-83.002984
"657","Columbus","N","index42","PANACEA PRODUCTS CORPORATION",55000,39.96196,-83.002984
"658","Columbus","N","index44","1075 FIRST GLOBAL ASSOCIATES LLC",115000,39.96196,-83.002984
"659","Columbus","N","index44","GSI COMMERCE SOLUTIONS INC",115000,39.96196,-83.002984
"660","Columbus","N","index44","BIG LOTS STORES INC",107375,39.96196,-83.002984
"661","Columbus","N","index44","EXPRESS LLC",1e+05,39.96196,-83.002984
"662","Columbus","N","index44","DSW INC",95500,39.96196,-83.002984
"663","Columbus","N","index48","NETJETS SERVICES INC",84883.5,39.96196,-83.002984
"664","Columbus","N","index48","ALBANIA TRUCKING INC",50000,39.96196,-83.002984
"665","Columbus","N","index48","KENTEX CORPORATION",46800,39.96196,-83.002984
"666","Columbus","N","index51","THE DISPATCH PRINTING COMPANY",158570,39.96196,-83.002984
"667","Columbus","N","index51","MICROSOFT CORPORATION",134640,39.96196,-83.002984
"668","Columbus","N","index51","ORACLE AMERICA INC",92518,39.96196,-83.002984
"669","Columbus","N","index51","KAYGEN ENTERPRISE SOLUTIONS INC",87000,39.96196,-83.002984
"670","Columbus","N","index51","CHEMICAL ABSTRACTS SERVICE A DIV. OF ACS",79700,39.96196,-83.002984
"671","Columbus","N","index52","CITIBANK N.A.",115000,39.96196,-83.002984
"672","Columbus","N","index52","TSYS",105000,39.96196,-83.002984
"673","Columbus","N","index52","GRANGE MUTUAL CASUALTY CO.",101950.27,39.96196,-83.002984
"674","Columbus","N","index52","BANK OF AMERICA N.A.",1e+05,39.96196,-83.002984
"675","Columbus","N","index52","THE PNC FINANCIAL SERVICES GROUP INC",91800,39.96196,-83.002984
"676","Columbus","N","index53","CEZALOVSKY INVESTMENTS LLC",60000,39.96196,-83.002984
"677","Columbus","N","index53","DEZALOVSKY INVESTMENTS LLC",60000,39.96196,-83.002984
"678","Columbus","N","index53","KEITH B KEY ENTERPRISES LLC",55000,39.96196,-83.002984
"679","Columbus","N","index53","PROPERTY&ENVIRONMENTAL MANAGEMENT INC",28000,39.96196,-83.002984
"680","Columbus","N","index54","PEOPLE TO MY SITE LLC",150000,39.96196,-83.002984
"681","Columbus","N","index54","PEOPLETOMYSITE.COM LLC",150000,39.96196,-83.002984
"682","Columbus","N","index54","GENPACT LLC",130000,39.96196,-83.002984
"683","Columbus","N","index54","SAPPHIRE ENERGY INC",118747,39.96196,-83.002984
"684","Columbus","N","index54","SAPIENT CORPORATION",115145.42,39.96196,-83.002984
"685","Columbus","N","index55","JPMORGAN CHASE &CO.",94812,39.96196,-83.002984
"686","Columbus","N","index55","JPMORGAN CHASE&CO.",90000,39.96196,-83.002984
"687","Columbus","N","index55","JPMORGAN CHASE&CO",85250,39.96196,-83.002984
"688","Columbus","N","index56","CONTACTUS LLC",46000,39.96196,-83.002984
"689","Columbus","N","index61","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",240000,39.96196,-83.002984
"690","Columbus","N","index61","PEDIATRIC ACADEMIC ASSOCIATION",107680,39.96196,-83.002984
"691","Columbus","N","index61","FRANKLIN UNIVERSITY",98941.92,39.96196,-83.002984
"692","Columbus","N","index61","THE OHIO STATE UNIVERSITY",58868,39.96196,-83.002984
"693","Columbus","N","index61","CAPITAL UNIVERSITY",53123,39.96196,-83.002984
"694","Columbus","N","index62","IU HEALTH CARE ASSOCIATES INC",425000,39.96196,-83.002984
"695","Columbus","N","index62","BAPTIST MEMORIAL MEDICAL GROUP",350000,39.96196,-83.002984
"696","Columbus","N","index62","GEORGIA RADIOLOGY IMAGING CONSULTANTS LLC",350000,39.96196,-83.002984
"697","Columbus","N","index62","CHILDREN'S SURGICAL ASSOCIATES CORP AT NATIONWIDE CHILDREN'S HOSPITAL",261796,39.96196,-83.002984
"698","Columbus","N","index62","RIVERTOWN PSYCHIATRY PC",260000,39.96196,-83.002984
"699","Columbus","N","index71","DIVERGE INC",50080,39.96196,-83.002984
"700","Columbus","N","index72","FORTUNE GROUP HOSPITALITY LLC",54454.5,39.96196,-83.002984
"701","Columbus","N","index72","SBJ KUMAR INC",41870,39.96196,-83.002984
"702","Columbus","N","index72","CARNEGIE MANAGEMENT SERVICES INC",32000,39.96196,-83.002984
"703","Columbus","N","index81","SAFELITE GROUP INC",93055,39.96196,-83.002984
"704","Columbus","N","index81","SAFELITE GROUP LLC",91000,39.96196,-83.002984
"705","Columbus","N","index81","OHIO STATE BAR ASSOCIATION",80000,39.96196,-83.002984
"706","Columbus","N","index81","ETHIOPIAN TEWAHEDO SOCIAL SERVICES",45219,39.96196,-83.002984
"707","Columbus","N","index92","EAST CENTRAL DISTRICT HEALTH DEPARTMENT",165000,39.96196,-83.002984
"708","Columbus","N","index92","STATE OF OHIO",82000,39.96196,-83.002984
"709","Columbus","N","index92","JOBSOHIO",55000,39.96196,-83.002984
"710","Dallas","N","index21","HUNT OIL COMPANY",215800,32.778155,-96.795404
"711","Dallas","N","index21","NETHERL& SEWELL&ASSOCIATES INC",190000,32.778155,-96.795404
"712","Dallas","N","index21","PETROLEUM ENGINEER",190000,32.778155,-96.795404
"713","Dallas","N","index21","KOSMOS ENERGY LLC",189163.08,32.778155,-96.795404
"714","Dallas","N","index21","HUNT TRANSMISSION SERVICES LLC",98000,32.778155,-96.795404
"715","Dallas","N","index22","LUMINANT ENERGY COMPANY LLC",105000,32.778155,-96.795404
"716","Dallas","N","index22","AMBIT MANAGEMENT INC",98400,32.778155,-96.795404
"717","Dallas","N","index22","LUMINANT GENERATION COMPANY LLC",85000,32.778155,-96.795404
"718","Dallas","N","index22","EFH CORPORATE SERVICES COMPANY",65000,32.778155,-96.795404
"719","Dallas","N","index22","AMERICAN ELECTRIC POWER",63066,32.778155,-96.795404
"720","Dallas","N","index23","UNILIN NORTH AMERICA LLC",142788.87,32.778155,-96.795404
"721","Dallas","N","index23","JACOBS PROJECT MANAGEMENT COMPANY",91690,32.778155,-96.795404
"722","Dallas","N","index23","BALFOUR BEATTY CONSTRUCTION LLC",71670,32.778155,-96.795404
"723","Dallas","N","index23","ALPHA BUILDING CORPORATION",70000,32.778155,-96.795404
"724","Dallas","N","index23","FLUOR ENTERPRISES INC",68000,32.778155,-96.795404
"725","Dallas","N","index31","TELLABS ENTERPRISE INC",180003.2,32.778155,-96.795404
"726","Dallas","N","index31","PROGRESSIVE STEEL&WIRE LLC",166850,32.778155,-96.795404
"727","Dallas","N","index31","REDDY ICE CORPORATION",155000,32.778155,-96.795404
"728","Dallas","N","index31","APPLE INC",140000,32.778155,-96.795404
"729","Dallas","N","index31","ANAEROPHARMA SCIENCE U.S.A. INC",134200,32.778155,-96.795404
"730","Dallas","N","index42","SB INTERNATIONAL INC",185000,32.778155,-96.795404
"731","Dallas","N","index42","ALON USA GP LLC",137918.5,32.778155,-96.795404
"732","Dallas","N","index42","DELL MARKETING LP",120000,32.778155,-96.795404
"733","Dallas","N","index42","REXEL HOLDINGS USA CORP.",98904,32.778155,-96.795404
"734","Dallas","N","index42","REXEL HOLDINGS USA",94000,32.778155,-96.795404
"735","Dallas","N","index44","AMAZON WEB SERVICES",151100,32.778155,-96.795404
"736","Dallas","N","index44","AMAZON.COM.KYDC LLC",108500,32.778155,-96.795404
"737","Dallas","N","index44","I.O. METRO LLC",95000,32.778155,-96.795404
"738","Dallas","N","index44","COPART INC",94400,32.778155,-96.795404
"739","Dallas","N","index44","ASP MANAGEMENT INC",92248,32.778155,-96.795404
"740","Dallas","N","index48","ENLINK MIDSTREAM OPERATING LP",151500,32.778155,-96.795404
"741","Dallas","N","index48","FEDEX CORPORATE SERVICES INC",110406,32.778155,-96.795404
"742","Dallas","N","index48","GREYHOUND LINES INC",82250,32.778155,-96.795404
"743","Dallas","N","index48","ESHIP GLOBAL INC",79992,32.778155,-96.795404
"744","Dallas","N","index48","SOUTHWEST AIRLINES CO.",65888.88,32.778155,-96.795404
"745","Dallas","N","index51","AT&T MANAGEMENT SERVICES LP",120000,32.778155,-96.795404
"746","Dallas","N","index51","FILLCOR LLC",120000,32.778155,-96.795404
"747","Dallas","N","index51","E2OPEN INC",114203,32.778155,-96.795404
"748","Dallas","N","index51","QLIK TECHNOLOGIES INC",111000,32.778155,-96.795404
"749","Dallas","N","index51","EVERGLADE SOLUTIONS INC",110500,32.778155,-96.795404
"750","Dallas","N","index52","HUNT EQUITIES INC",225000,32.778155,-96.795404
"751","Dallas","N","index52","MONEYGRAM PAYMENT SYSTEMS INC",170000,32.778155,-96.795404
"752","Dallas","N","index52","NEW YORK LIFE INSURANCE COMPANY",166000,32.778155,-96.795404
"753","Dallas","N","index52","GOLDMAN SACHS&CO.",153150,32.778155,-96.795404
"754","Dallas","N","index52","FIRST DATA TECHNOLOGIES INC",120000,32.778155,-96.795404
"755","Dallas","N","index52","IKARIAN CAPITAL LLC",120000,32.778155,-96.795404
"756","Dallas","N","index52","SG AMERICAS SECURITIES LLC",120000,32.778155,-96.795404
"757","Dallas","N","index53","STREAM REALTY PARTNERS L.P.",185000,32.778155,-96.795404
"758","Dallas","N","index53","TCC STAFF MANAGEMENT INC",175000,32.778155,-96.795404
"759","Dallas","N","index53","CBRE INC",99452,32.778155,-96.795404
"760","Dallas","N","index53","JONES LANG LASALLE AMERICAS INC",95077,32.778155,-96.795404
"761","Dallas","N","index53","DUKE REALTY SERVICES L.P.",63500,32.778155,-96.795404
"762","Dallas","N","index54","ASEC INC",481250,32.778155,-96.795404
"763","Dallas","N","index54","COLUMBUS DATA SERVICES LLC",285000,32.778155,-96.795404
"764","Dallas","N","index54","ISC8 INC",2e+05,32.778155,-96.795404
"765","Dallas","N","index54","COMPUCOM SYSTEMS INC",187200,32.778155,-96.795404
"766","Dallas","N","index54","JONES DAY",170000,32.778155,-96.795404
"767","Dallas","N","index55","PRIME HEALTHCARE MANAGEMENT INC",1e+05,32.778155,-96.795404
"768","Dallas","N","index55","JPMORGAN CHASE&CO.",95000,32.778155,-96.795404
"769","Dallas","N","index55","UAH PROPERTY MANAGEMENT LP",50000,32.778155,-96.795404
"770","Dallas","N","index56","MATRIX RESOURCES INC",88000,32.778155,-96.795404
"771","Dallas","N","index56","T-SYSTEM INC",81952,32.778155,-96.795404
"772","Dallas","N","index56","L&IS+GYR TECHNOLOGY INC",81300,32.778155,-96.795404
"773","Dallas","N","index56","TPUSA-FHCS INC",79999.46,32.778155,-96.795404
"774","Dallas","N","index56","24/7 BACKGROUND CHECK LLC",75000,32.778155,-96.795404
"775","Dallas","N","index61","NATIONAL REAL WORLD TRAINING INC",125000,32.778155,-96.795404
"776","Dallas","N","index61","EXAMSOFT WORLDWIDE INC",105000,32.778155,-96.795404
"777","Dallas","N","index61","TEXAS A&M UNIVERSITY HEALTH SCIENCE CENTER",105000,32.778155,-96.795404
"778","Dallas","N","index61","CAMBIUM LEARNING INC",80338.96,32.778155,-96.795404
"779","Dallas","N","index61","CEL EDUCATIONAL SYSTEMS OF TEXAS INC",73236.5,32.778155,-96.795404
"780","Dallas","N","index62","STRAIGHTLINE MEDICAL CONSULTANTS PA",280000,32.778155,-96.795404
"781","Dallas","N","index62","HEALTHTEXAS PROVIDER NETWORK",275000,32.778155,-96.795404
"782","Dallas","N","index62","INPATIENT SERVICES OF TEXAS",2e+05,32.778155,-96.795404
"783","Dallas","N","index62","TENET HEALTH SYSTEM MEDICAL INC ('THM')",2e+05,32.778155,-96.795404
"784","Dallas","N","index62","ARTHRITIS CENTERS OF TEXAS P.A.",170000,32.778155,-96.795404
"785","Dallas","N","index62","TOP CARE MEDICAL PA",170000,32.778155,-96.795404
"786","Dallas","N","index71","COVERALL GAMING LLC",175000,32.778155,-96.795404
"787","Dallas","N","index71","DALLAS BASKETBALL LIMITED",85900,32.778155,-96.795404
"788","Dallas","N","index71","K TOWN MANAGEMENT LLC",40000,32.778155,-96.795404
"789","Dallas","N","index71","LAKEWOOD COUNTRY CLUB",36000,32.778155,-96.795404
"790","Dallas","N","index71","CROW FAMILY FOUNDATION INC",17000,32.778155,-96.795404
"791","Dallas","N","index72","WINGSTOP RESTAURANTS INC",92000,32.778155,-96.795404
"792","Dallas","N","index72","STARWOOD HOTELS&RESORTS WORLDWIDE INC",82872.17,32.778155,-96.795404
"793","Dallas","N","index72","FRONTERA HOTEL GROUP",51667,32.778155,-96.795404
"794","Dallas","N","index72","TEXAS WESTERN MANAGEMENT PARTNERS LP",45000,32.778155,-96.795404
"795","Dallas","N","index81","FAS HOLDINGS GROUPS LLC",120000,32.778155,-96.795404
"796","Dallas","N","index81","AMERICAN HEART ASSOCIATION",110000,32.778155,-96.795404
"797","Dallas","N","index81","AMERICAN HEART ASSOCIATION INC",1e+05,32.778155,-96.795404
"798","Dallas","N","index81","ETRADE SUPPLY USA INC",49312,32.778155,-96.795404
"799","Dallas","N","index81","CONTINENTAL MACHINERY COMPANY INC",45178,32.778155,-96.795404
"800","Dallas","N","index92","ACADEMIC PARTNERSHIPS LLC",85000,32.778155,-96.795404
"801","Dallas","N","index92","BENGAL ENGINEERING&TECHNOLOGY ASSOCIATES INC",60715,32.778155,-96.795404
"802","Dallas","N","index92","REXEL HOLDINGS USA CORP",58000,32.778155,-96.795404
"803","Denver","N","index21","SM ENERGY COMPANY",210000.18,39.74001,-104.992259
"804","Denver","N","index21","EXTRACTION OIL&GAS LLC",2e+05,39.74001,-104.992259
"805","Denver","N","index21","MARQUIS ALLIANCE ENERGY GROUP USA LLC",120000,39.74001,-104.992259
"806","Denver","N","index21","ANADARKO PETROLEUM CORPORATION",119567,39.74001,-104.992259
"807","Denver","N","index21","ENERPLUS RESOURCES USA CORPORATION",119018,39.74001,-104.992259
"808","Denver","N","index22","ABB ENTERPRISE SOFTWARE INC",87300,39.74001,-104.992259
"809","Denver","N","index22","PUBLIC SERVICE COMPANY OF COLORADO",84000,39.74001,-104.992259
"810","Denver","N","index22","XCEL ENERGY SERVICES INC",75360,39.74001,-104.992259
"811","Denver","N","index22","SUNSHARE LLC",65000,39.74001,-104.992259
"812","Denver","N","index23","ANADARKO PETROLEUM CORPORATION",126000,39.74001,-104.992259
"813","Denver","N","index23","HOLDER CONSTRUCTION GROUP LLC",120000,39.74001,-104.992259
"814","Denver","N","index23","JACOBS ENGINEERING GROUP INC",102810,39.74001,-104.992259
"815","Denver","N","index23","FLUOR ENTERPRISES INC",96187,39.74001,-104.992259
"816","Denver","N","index23","AMEC FOSTER WHEELER ENVIRONMENT&INFRASTRUCTURE INC",80500,39.74001,-104.992259
"817","Denver","N","index31","COLLINEAR NETWORKS INC",232560,39.74001,-104.992259
"818","Denver","N","index31","TESORO COMPANIES INC",171105,39.74001,-104.992259
"819","Denver","N","index31","FERUS GP LLC",150000,39.74001,-104.992259
"820","Denver","N","index31","PROBUILD COMPANY LLC",120000,39.74001,-104.992259
"821","Denver","N","index31","GATES CORPORATION",110976.89,39.74001,-104.992259
"822","Denver","N","index42","CARDINAL HEALTH INC",107000,39.74001,-104.992259
"823","Denver","N","index42","IMDC",42682,39.74001,-104.992259
"824","Denver","N","index44","PROBUILD COMPANY LLC",113000,39.74001,-104.992259
"825","Denver","N","index44","SYMPOZ INC",90000,39.74001,-104.992259
"826","Denver","N","index48","REGIONAL TRANSPORTATION DISTRICT",143535,39.74001,-104.992259
"827","Denver","N","index48","UNITED AIRLINES INC",95000,39.74001,-104.992259
"828","Denver","N","index51","PUSH TECHNOLOGY INC",180000,39.74001,-104.992259
"829","Denver","N","index51","SONIFI SOLUTIONS INC",140920,39.74001,-104.992259
"830","Denver","N","index51","PING IDENTITY CORPORATION",126500,39.74001,-104.992259
"831","Denver","N","index51","MICROSOFT CORPORATION",124327,39.74001,-104.992259
"832","Denver","N","index51","HOMEAWAY INC",120000,39.74001,-104.992259
"833","Denver","N","index52","WELLS FARGO BANK N.A.",254689.92,39.74001,-104.992259
"834","Denver","N","index52","RCF MANAGEMENT LLC",197500,39.74001,-104.992259
"835","Denver","N","index52","AMSTAR ADVISERS LLC",160000,39.74001,-104.992259
"836","Denver","N","index52","ARROWPOINT ASSET MANAGEMENT LLC",150000,39.74001,-104.992259
"837","Denver","N","index52","REDWOOD TRUST INC",108846,39.74001,-104.992259
"838","Denver","N","index52","VANTIV LLC",108846,39.74001,-104.992259
"839","Denver","N","index53","RE/MAX LLC",86841.5,39.74001,-104.992259
"840","Denver","N","index53","MISSION ROCK RESIDENTIAL INC",56750,39.74001,-104.992259
"841","Denver","N","index53","TOMA WEST MANAGEMENT CORP.",46000,39.74001,-104.992259
"842","Denver","N","index53","GR& PEAKS PROPERTY INC",42993.6,39.74001,-104.992259
"843","Denver","N","index53","MARCUS&MILLICHAP REAL ESTATE INVESTMENT SERVICES",27082,39.74001,-104.992259
"844","Denver","N","index54","CLOUD COACH INC",180000,39.74001,-104.992259
"845","Denver","N","index54","FTI LLC",172141,39.74001,-104.992259
"846","Denver","N","index54","NITEC LLC",160930,39.74001,-104.992259
"847","Denver","N","index54","LINEDATA SERVICES (BFT) INC",145000,39.74001,-104.992259
"848","Denver","N","index54","KINETICOM INC",130000,39.74001,-104.992259
"849","Denver","N","index55","GARY COMMUNITY INVESTMENT COMPANY",116667,39.74001,-104.992259
"850","Denver","N","index55","HUGO ENTERPRISES LLC",60900,39.74001,-104.992259
"851","Denver","N","index56","CORPORATE TRAVEL MANAGEMENT NORTH AMERICA LTD.",185328,39.74001,-104.992259
"852","Denver","N","index56","ALCHEMY SECURITY LLC",120000,39.74001,-104.992259
"853","Denver","N","index56","GSK SOLUTIONS INC",78000,39.74001,-104.992259
"854","Denver","N","index61","UNIVERSITY OF COLORADO",79722,39.74001,-104.992259
"855","Denver","N","index61","METROPOLITAN STATE UNIVERSITY OF DENVER",69017.5,39.74001,-104.992259
"856","Denver","N","index61","GRAL& COUNTRY DAY SCHOOL",61240,39.74001,-104.992259
"857","Denver","N","index61","UNIVERSITY OF DENVER",52500,39.74001,-104.992259
"858","Denver","N","index61","STRIVE PREPARATORY SCHOOLS",51000,39.74001,-104.992259
"859","Denver","N","index62","DENVER HEALTH&HOSPITAL AUTHORITY",230000,39.74001,-104.992259
"860","Denver","N","index62","CENTURA HEALTH CORPORATION",205000,39.74001,-104.992259
"861","Denver","N","index62","PORTER ADVENTIST HEALTH SYSTEM",205000,39.74001,-104.992259
"862","Denver","N","index62","BIRNER DENTAL MANAGEMENT SERVICES",120000,39.74001,-104.992259
"863","Denver","N","index62","DAVITA INC",105000,39.74001,-104.992259
"864","Denver","N","index71","AJK FILM LLC",47528,39.74001,-104.992259
"865","Denver","N","index72","EXCLUSIVE RESORTS LLC",6e+05,39.74001,-104.992259
"866","Denver","N","index72","WARWICK DENVER CORPORATION",90000,39.74001,-104.992259
"867","Denver","N","index72","PACIFICA GROUP INC",60000,39.74001,-104.992259
"868","Denver","N","index72","MALHOTRA LLC",40934,39.74001,-104.992259
"869","Denver","N","index81","TEACH FOR AMERICA",79700,39.74001,-104.992259
"870","Denver","N","index81","THE PITON FOUNDATION",60000,39.74001,-104.992259
"871","Denver","N","index81","MOUNTAIN STATES EMPLOYERS COUNCIL INC",39832,39.74001,-104.992259
"872","Denver","N","index92","DENVER WATER",91104,39.74001,-104.992259
"873","Detroit","N","index22","DTE ELECTRIC COMPANY",106569.5,42.331685,-83.047924
"874","Detroit","N","index22","DTE ENERGY CORPORATE SERVICES LLC",101997,42.331685,-83.047924
"875","Detroit","N","index23","GROUNDWORK0 LLC",69160,42.331685,-83.047924
"876","Detroit","N","index23","ALLIED BUILDING SERVICE COMPANY OF DETROIT INC",45000,42.331685,-83.047924
"877","Detroit","N","index31","SHINOLA/DETROIT LLC",190000,42.331685,-83.047924
"878","Detroit","N","index31","LITTLE CAESAR ENTERPRISES INC",127500,42.331685,-83.047924
"879","Detroit","N","index31","ITRON INC",108534,42.331685,-83.047924
"880","Detroit","N","index31","GENERAL MOTORS COMPANY",101712,42.331685,-83.047924
"881","Detroit","N","index31","ONSTAR CORPORATION",95000,42.331685,-83.047924
"882","Detroit","N","index42","ADVANCED URETHANES INC",45000,42.331685,-83.047924
"883","Detroit","N","index44","AMIGO LLC",108160,42.331685,-83.047924
"884","Detroit","N","index44","HORROCKS PHARMACY LLC",1e+05,42.331685,-83.047924
"885","Detroit","N","index44","AMAZON CORPORATE LLC",98000,42.331685,-83.047924
"886","Detroit","N","index44","DESH PHARMACY LLC",93600,42.331685,-83.047924
"887","Detroit","N","index44","SAV MAX PHARMACY - MAZEN LLC",81661,42.331685,-83.047924
"888","Detroit","N","index48","CHURCHILL TRANSPORTATION INC",150000,42.331685,-83.047924
"889","Detroit","N","index51","COVISINT CORPORATION",80200,42.331685,-83.047924
"890","Detroit","N","index51","ACXIOM CORPORATION",77917,42.331685,-83.047924
"891","Detroit","N","index51","CRAIN COMMUNICATIONS INC",65000,42.331685,-83.047924
"892","Detroit","N","index52","AETNA LIFE INSURANCE COMPANY",115000,42.331685,-83.047924
"893","Detroit","N","index52","CAIDAN MANAGEMENT COMPANY LLC",102000,42.331685,-83.047924
"894","Detroit","N","index52","COMERICA MANAGEMENT COMPANY",92887.5,42.331685,-83.047924
"895","Detroit","N","index52","GENERAL MOTORS FINANCIAL COMPANY INC",86882,42.331685,-83.047924
"896","Detroit","N","index52","BLUE CROSS BLUE SHIELD OF MICHIGAN",81682,42.331685,-83.047924
"897","Detroit","N","index53","IN-HOUSE REALTY LLC",80000,42.331685,-83.047924
"898","Detroit","N","index54","NORTHSTAR ANESTHESIA OF MICHIGAN PLLC",350000,42.331685,-83.047924
"899","Detroit","N","index54","TEKSYSTEMS GLOBAL SERVICES LLC",141208,42.331685,-83.047924
"900","Detroit","N","index54","DELOITTE &TOUCHE LLP",115000,42.331685,-83.047924
"901","Detroit","N","index54","SAP INDUSTRIES INC",112100,42.331685,-83.047924
"902","Detroit","N","index54","DYKEMA GOSSETT PLLC",110000,42.331685,-83.047924
"903","Detroit","N","index54","PRICEWATERHOUSECOOPERS ADVISORY SERVICES LLC",110000,42.331685,-83.047924
"904","Detroit","N","index56","ACRO SERVICE CORP",111904,42.331685,-83.047924
"905","Detroit","N","index56","ARROW STRATEGIES LLC",75088,42.331685,-83.047924
"906","Detroit","N","index56","GRAVITY SOLUTIONS INC",73373.5,42.331685,-83.047924
"907","Detroit","N","index61","UNIVERSITY OF MICHIGAN",155000,42.331685,-83.047924
"908","Detroit","N","index61","COLLEGE FOR CREATIVE STUDIES",105000,42.331685,-83.047924
"909","Detroit","N","index61","UNIVERSITY OF DETROIT MERCY",75000,42.331685,-83.047924
"910","Detroit","N","index61","SCHOOL DISTRICT OF THE CITY OF DETROIT",55621.75,42.331685,-83.047924
"911","Detroit","N","index61","GLOBAL PSYCHOLOGICAL SERVICES",47504,42.331685,-83.047924
"912","Detroit","N","index62","ANESTHESIA SERVICES",240000,42.331685,-83.047924
"913","Detroit","N","index62","DR. L. REYNOLDS ASSOCIATES P.C.",185000,42.331685,-83.047924
"914","Detroit","N","index62","HEART&VASCULAR INSTITUTE PLLC",175000,42.331685,-83.047924
"915","Detroit","N","index62","UNIVERSITY PHYSICIAN GROUP",172500,42.331685,-83.047924
"916","Detroit","N","index62","PROFESSIONAL MEDICAL CENTER P.C.",172266,42.331685,-83.047924
"917","Detroit","N","index71","DETROIT INSTITUTE OF ARTS",67912.5,42.331685,-83.047924
"918","Detroit","N","index72","CADILLAC HOTEL HOLDINGS LLC",1e+05,42.331685,-83.047924
"919","Detroit","N","index72","DPNY HOSPITALITY LLC",90000,42.331685,-83.047924
"920","Detroit","N","index72","THE WESTIN DETROIT METROPOLITAN AIRPORT",50722,42.331685,-83.047924
"921","Detroit","N","index92","DETROIT ECONOMIC GROWTH CORPORATION",53000,42.331685,-83.047924
"922","El Paso","N","index23","HAYDON BUILDING CORP",65000,31.759165,-106.487494
"923","El Paso","N","index23","THE GARICK GROUP INC",40123,31.759165,-106.487494
"924","El Paso","N","index31","EATON CORPORATION",132662.34,31.759165,-106.487494
"925","El Paso","N","index31","JOHNSON CONTROLS INC",111197,31.759165,-106.487494
"926","El Paso","N","index31","HONEYWELL INTERNATIONAL INC",96244,31.759165,-106.487494
